GTH	0001782594
ZCMD	0001785566
TQCD.
TGRE.
TQGD.
TULB.
TQGM.
TPAY.
CIIC	0001789760
HCCO	0001791091
KLR	0001719489
UDEC
PDEC
BDEC
TPIF
TPSC
SPT	0001517375
YGMZ	0001782037
URNM
AFSM
AFMC
AFLG
BBIN
KDFI
ADTX	0001726711
UK	0001785841
RPAR
GRIL	0001701756
IQSI
IQSU
SPUS
ARNC	0001790982
RAFE
FLSP
MKD	0001758736
HFEN	0001750106
SCVX	0001794717
JOYY
SPSK
GBDV
NRBO	0001784036
GNRS	0001790665
TIRX	0001782941
3336B	0001785880
AHI	0001614824
NBAC	0001780262
ONEM	0001404123
ARQT	0001787306
IPV	0001789029
LIZI	0001783407
PPD	0001793294
CSPR	0001598674
SDGR	0001490978
BDTX	0001701541
DNK	0001785154
ATC	0001762459
RVMD	0001628171
AUDD	0001554818
3892B	0001733636
7634B	0001781588
GHIV	0001783398
CCAC	0001794621
GOXS	0001791405
CCXX	0001793229
CCAP	0001633336
DMYT	0001793659
PASG	0001787297
POWW	0001015383
ESSC	0001760683
VEGN
OTIS	0001781335
CARR	0001783180
AZEK	0001782754
CLHN	0001791100
VNT	0001786842
IMRA	0001672619
LSAC	0001796129
SLQT	0001794783
MITQ	0001770236
DFPH	0001799191
LUNG	0001127537
IPOB.U	0001801169
IPOC.U	0001801170
ACCD	0001481646
ORIC	0001796280
PCOR	0001611052
CGROU	0001799611
LOAK.U	0001779020
NLSP	0001783036
ROCHU	0001796303
BRLIU	0001787518
CHAQ.U	0001799850
LYRA	0001327273
ZNTL	0001725160
AYLA	0001797336
MSGE	0001795250
SOAC.U	0001798562
KROS	0001664710
UTME	0001789299
GAN	0001799332
HCD	0001784567
FCST	0001633369
LTRN	0001763950
KC	0001795589
GOED	0001810140
NGJY	0001782309
BMRG.U	0001805077
7699B	0001800682
IEDI
SBGI	0000912752
SCKT	0000944075
3UNNF	0000874482
9101B	0000918962
CEPU	0001717161
TXCCQ	0000944739
HSTRF.1	0001275169
MFW	0000945235
GLOW.
EIX2	0000930835
CAM	0000941548
DVNTF	0000918387
DISH	0001001082
HA	0001172222
NHTC	0000912061
LSI	0000944314
REMI	0001078037
3ECNG	0000944947
PLAY	0001525769
SYX	0000945114
NIDB	0000942898
MMUS	0000920707
GTPS	0000943064
CNK1	0000885975
WAB	0000943452
AMRB	0001108236
BNCC	0000945434
SUNEQ	0000945436
ACTG	0000934549
WSGI	0000919742
WSTG	0000945983
DSWL	0000946936
TK	0000911971
BMTL	0001443062
AMNL	0000008328
AUBN	0000750574
CNU	0000803352
6033B	0001383875
CIB	0001071371
CICN	0000945384
ATEA	0000945989
GVP	0000944480
RVR	0001318545
AMIEQ	0000946842
DIT	0000928465
RWT	0000930236
WINTD	0000946486
CADV	0000937252
ADSV	0000927454
EAF	0000931148
AAWW	0001135185
SHO	0001295810
HBPCF	0001305591
KFRC	0000930420
IART	0000917520
SVC	0000945394
BREW	0000892222
CSKI	0000798985
ASML	0000937966
FABP	0000730726
FETM	0000919865
GNRG	0000040194
PWRM	0001063530
ADVC	0000925043
BTN	0000946454
TRF	0000930828
ACGL	0000947484
SMSI	0000948708
MD	0000893949
CVOVQ	0000920321
CRAY	0000949158
NOVT	0001076930
ZCLCF
ERIE	0000922621
APGI	0000932699
RE	0001095073
FIFS	0000948034
SRNN	0000946453
LCRY	0000943580
MYGN	0000899923
ZCOM	0001108345
RNR	0000913144
APAC	0000949297
THG	0000944695
DOFSQ	0000949039
BCKE.1
RICK	0000935419
TINO	0000948703
POOL	0000945841
CLRX
RSYS	0000873044
KKPNY	0001001474
MGN.
PCYC	0000949699
GCV	0000845611
BAP	0001001290
WCAP	0000936404
DVA	0000927066
BANR	0000946673
Q.2	0001037949
OPK	0000944809
HSIC	0001000228
MLSS	0000855683
SNDK	0001000180
SWM	0001000623
PNTR	0000920532
ASFI	0001001258
TLK	0001001807
LXK	0001001288
ADVS	0001002225
AEIS	0000927003
EL	0001001250
SMOD	0001326973
WAT	0001000697
HW	0001003344
SAM	0000949870
ESC	0001001604
FFIC	0000923139
IMH	0001000298
IVAC	0001001902
MIG	0000949156
NTAP	0001002047
BKI.1	0000899597
PRXL	0000799729
FCFC	0000828678
ZANE	0001133872
E	0001002242
SRHIF	0001387964
NWPX	0001001385
WSTL	0001002135
NVAX	0001000694
ACCL	0001002388
LTRE	0001002037
NUOTQ	0001091596
CTXS	0000877890
NUAN	0001002517
HTLF	0000920112
STGCF
KNSY	0001002811
SMID	0000924719
TGTX	0001001316
BDR	0001000683
TLGD	0001002531
ADEP	0000865415
MSM	0001003078
SGU	0001002590
ZRAN	0001003022
HIG	0000874766
KFS	0001072627
IPXL	0001003642
NYMX	0001018735
3ISEE	0001002554
CLB	0001000229
RDEN	0000095052
ASTC	0001001907
AXLE	0001002577
SOMC	0000703699
SCCO	0001001838
BESIY	0001003196
BYFC	0001001171
TTNP	0000910267
APU	0000932628
BCRA	0000919605
OTEX	0001002638
PPDI	0001003124
INBP	0001016504
CPBK	0000832847
IRBS	0000793043
IDRA	0000861838
LCAV	0001003130
NICE	0001003935
PTIX.1	0001003950
IDSA	0000004187
SBFC	0000880116
ACCA	0001001463
AGFMF	0001003518
ENG	0000933738
HRBR	0000899394
FPCG	0001003226
AOLS	0001261734
KSW	0001004125
9352B
ARTC	0001005010
SZMK	0001591877
ESCU	0001024095
PZZ	0001063561
PYTOD.1
WYY	0001034760
APT	0000884269
NOOF	0000847383
GCMI	0000949371
MGAM	0000896400
APRI
PBHC	0001609065
VCTY	0000786771
PLBC	0001168455
IRIX	0001006045
LNDC	0001005286
MEDT	0001032405
PAYD	0001017655
TGC	0001001614
EAWD	0001563298
PERT	0001420667
USAT	0000896429
LPTH	0000889971
CMCO	0001005229
CCTC	0001445109
CPTS	0000896778
UNTY	0000920427
VYFC	0000921590
FORD	0000038264
ALXN	0000899866
CSGS	0001005757
FLDR.1	0000799526
SCLR	0000934936
REV	0000887921
EVTN	0001043894
SGRP	0001004989
RAIO	0001005758
NSFDF	0001009922
MLGF
PGI	0000880804
FASC	0001002822
BAGL	0000949373
IAG	0001203464
ACEXF	0001708504
SNOFF	0001002454
FNRN	0001114927
IRM	0001020569
HUBG	0000940942
ASTX	0000919722
VTRO	0001094808
ELNK	0001102541
IDT	0001005731
JDAS	0001006892
ENTK.2
TNKY	0000942650
CIMT	0001008595
VCBI	0001099305
ABUS	0001447028
PRGX	0001007330
ELLO	0000946394
SPH	0001005210
CENX	0000949157
AIM	0000946644
AMFC	0000915393
CRRSQ	0000943110
AABVF
KVHI	0001007587
OCC	0001000230
VTRAF	0001102707
FFDF	0001006177
ALJJ	0001438731
CPWM	0000798955
PLX	0001006281
IOMG	0001083663
SAPE	0001008817
WIRX	0001005504
CWCO	0000928340
EPM	0001006655
AABA	0001011006
LORL	0001006269
CWBC	0001051343
SASR	0000824410
DFODQ	0000931336
STRM	0001008586
PSS	0001060232
CRRTQ	0001009672
TRV	0000086312
CASA.1	0001009244
BOBS	0000914537
DROP.1
TCX	0000909494
PLCM	0001010552
SYKE	0001010612
JAKK	0001009829
BSF	0001006424
HVB	0000722256
PNS	0001004608
PRVT	0001068084
FEIFF
PWVI	0000933972
FCN	0000887936
ONXX	0001012140
3BETM	0001005214
GSH	0001012139
PFBI	0000887919
TUP	0001008654
DSA.
MFIN	0001000209
NBIX	0000914475
NDN	0001011290
EXAC	0000913165
ULGX	0000882873
PRLE	0000928953
BOSC	0001005516
CGCP	0000863680
SQZZF	0001550406
SSNC	0001402436
SRZ	0001011064
BKYF	0000934547
SLXP	0001009356
SBSI	0000705432
TIE	0001011657
AFFX	0000913077
APVS	0000873198
RUSHA	0001012019
AVDL	0001012477
DTRK	0000886530
ELED	0000774937
ASNB	0001011060
CASI	0000895051
DAEG	0000880562
SBFG	0000767405
TRLI
ECDI	0000761034
RESX.1
SHERF	0001208463
9490B	0000882829
ANSS	0001013462
ARDMQ	0001013238
ELGX	0001013606
BVSN	0000920448
AXAHY	0000898427
ECIA	0000930775
GWR	0001012620
DDSSF	0001284519
DCOM	0001005409
GLAE	0001014111
TRQ	0001158041
ICTSF	0001010134
KTYB	0001000232
CLFC	0001174820
DASTY	0001016118
FDS	0001013237
PROV	0001010470
CHKP	0001015922
QGEN	0001015820
HWEN	0001009242
EVSNF	0001011664
CVCY	0001127371
OCFC	0001004702
MTTIF
PVTCY	0001010613
KDUS	0000911148
CPKF	0000847538
VSNT	0000865917
FFG	0001012771
PEGA	0001013857
STRC	0001014041
PDMI	0000916444
RCAR	0001016708
DYNR	0001111741
MGTI	0001001601
STRA	0001013934
CBMC	0000899426
HDYNQ	0000937136
ABCC
WHLM	0001013706
HLAN	0000844959
CHBH	0000887149
GERN	0000886744
BSIRY	0001016837
FPIC	0001010247
TTEC	0001013880
CAMH	0000913443
LAMR	0001090425
LVB	0000911583
AMAR	0001014763
GES	0000912463
PURE	0001006028
AWRE	0001015739
CSV	0001016281
SRSL	0001016470
PFED	0001013554
DDMX.1	0001015483
EGHSF	0001203589
BAESY	0000895564
BARI	0001109525
BIOS.1
GACR	0001497632
WGRP	0001449732
ETFC	0001015780
PCBS	0000926164
CRWE	0001103833
TACT	0001017303
SRCL	0000861878
MVIS	0000065770
SNBC	0001017793
MMAC	0001003201
SGB	0000315849
SSREY	0001471515
FMFC	0000320387
AEZS	0001113423
HTIDF
BKRIY	0001715773
QEPC	0001017815
VLNSF
WLFC	0001018164
CYMI	0000897067
8356B	0000916457
HOTT	0001017712
RNE	0000918686
OCN	0000873860
PRLS	0000897893
ANF	0001018840
ENDP	0001593034
SPPI	0000831547
RSTI	0001019361
EDGW	0001017968
5952B	0001017008
ORCT	0001021620
CMZPF	0001043572
CFCB	0001019650
XTLS	0001540145
ERS	0001019272
ATRS	0001016169
DVD	0001017673
BXLC	0001023714
HFBK	0000890605
NBTF	0000908837
NCI	0001019737
WTBA	0001166928
9625A	0000837010
9627A	0000045947
AEG1	0000845091
BJRI	0001013488
SPYR	0000829325
SCRYY	0001023027
HIBB	0001017480
WTFC	0001015328
ARQL	0001019695
MSTX
AMTY	0000945828
BKBK	0000707604
IMS	0001595262
NOVB	0000353191
PAG	0001019849
USNA	0000896264
CBST	0000912183
SSINQ	0000006885
TGI	0001021162
DGRI	0000928375
NOV	0001021860
BITS	0000818813
NWTH.1
PRRMF
PBIO	0000830656
CBD	0001038572
EDMCQ	0000880059
CNH	0001024519
ALLN	0001020391
IM	0001018003
NETC	0001024446
UNFI	0001020859
VOXW	0000933454
BBQ	0001021270
FFNM	0001128227
SEAC	0001019671
6102B	0001397772
HCHC	0001006837
CMOH	0001009976
ID	0001018332
SRF.
STNR	0001018946
CDOM
PLUS	0001022408
VEON	0001468091
CMHIF
VPHM	0000946840
ISSM.1
VUOC	0000906448
HPTO	0001021435
NUS	0001021561
STLD	0001022671
TISA	0001021991
NEOM	0001022701
WSTC	0001024657
BBDC.1	0001021009
FORR	0001023313
GEL	0001022321
PRBZF	0001503812
CLOK	0001022505
PRWT	0001102287
VSAT	0000797721
IDGBF	0001162444
CRGAF
SNAK	0000944508
PWAVQ	0001023362
TOLWF	0001395857
CDVIF
HIHO	0001026785
FUELQ	0001024452
WHRT	0001024520
ARXG	0001037049
DEL	0001022469
MWW	0001020416
CVD	0001023131
DPW	0000896493
IGTE	0001024732
DGX	0001022079
EBODF	0001027454
LAD	0001023128
0081A	0001024729
EMCF	0000858800
FMARQ	0000946090
HR.UN
RIVR	0001015593
TSDRF
MLX.	0000852600
WIBC	0001285224
DXPE	0001020710
UBFO	0001137547
DBCP	0000832090
HCFL	0001022103
HLIO	0001024795
LIFZF
CALM	0000016160
ELTK	0001024672
NSP	0001000753
CWTRQ	0001018005
KRC	0001025996
MDSYF	0001029581
CERS	0001020214
VCEL	0000887359
CEA	0001030475
ERT	0001026650
MTN	0000812011
EPIQ	0001027207
GOGL	0001029145
CIEN	0000936395
GNRL	0001026221
RADS	0000845818
SLGN	0000849869
MDF	0001009379
OVRL	0000889930
KMX	0001170010
PROJ	0001029299
FAVS	0001025743
TIVO	0001675820
CLWT	0001026662
CMDXF
PFTI	0001019787
CTIC	0000891293
ERLFF	0001271554
KXLAF
APWC	0001026980
EEFT	0001029199
SELF	0001031235
SSB	0000764038
CBI	0001027884
ALTI	0001016546
MXTLF	0001333829
AMTD	0001173431
GSLA	0001029630
GIFI	0001031623
ELP	0001041792
RVREF
FSBK	0001027183
ACCKF
AGUNF
MEAD	0001032067
GLEC	0000790066
RMCP	0001041009
IDND	0001016739
VCST	0000921313
ITGQF
TRRVF
NPIFF
SYNM	0001029023
SBNC	0000703904
SGURF.2
TTWO	0000946581
GBRRF	0001110077
EMKR	0000808326
RBCL	0000830052
BKYI	0001019034
ELGMF
ANCUF	0001081825
3PNDMF	0001036642
XPLR	0001177845
CYPXF
UNVC	0001029825
HTPRF
CHVFF
GBT.
PRTKQ	0001014653
TRBD	0001022097
ALV	0001034670
PPSF	0001031340
ANXGF	0001722214
FBC	0001033012
SHF	0001022368
IMLFF	0001728328
CSHZ	0000790024
MHD	0001034665
PRHL	0001030916
EATR	0001035517
BEXP	0001034755
KNL	0001011570
3FCAR	0000811040
RAV.UN
RMBS	0000917273
VTAL	0000912888
AMZN	0001018724
DNN	0001063259
MFN	0000926479
CDSI.2
JFBC	0000874495
LVGAF	0001499162
WILC	0001030997
UCBI	0000857855
MTSL	0001025561
CDPYF
ARE	0001035443
RYAAY	0001038683
MDWCQ	0001319009
KMG	0001028215
REIS	0001038222
BFLY	0001030896
QRVO	0001604778
SRPT	0000873303
SVLF	0001033032
IVANF	0001106935
RL	0001037038
BOLIF	0001446457
RCRC	0001034239
MMS	0001032220
ISYRF
EDPFY	0001039610
INTT	0001036262
NTL	0000877691
ORFR	0001037115
BXP	0001037540
SLP	0001023459
TIBB	0001013796
GRIF	0001037390
CMETF
SPAZF	0001337090
SRT.2
SGE.
PPBI	0001028918
NXCN	0001039757
FIX	0001035983
FRFC	0001035991
HLX	0000866829
AROC	0001389050
HSKA	0001038133
DBMG	0001038368
GTHP	0000924515
MOBAF
EGHT	0001023731
OUTR	0000941604
CDYCF	0001303936
QUIK	0000882508
INXI	0001020017
AFX.
GLBZ	0000890066
FLST	0001024920
NWDMF	0001441412
PFSRF
CXW	0001070985
DTE1	0000028385
SRE4	0000086521
PCG1	0000075488
WPS1	0000107833
BJ.1	0001037461
OZK	0001569650
CBEV	0001020186
JLL	0001037976
SMV.H	0000934801
RITT	0001041844
CBKN	0001071992
PPBN	0001031233
TRBRQ	0001039184
EVBN	0000842518
ONSM	0000919130
EDAP	0001041934
BVGIF
3DCBF	0001025877
CGNT	0000894237
CRZO	0001040593
QADA	0001036188
UMPQ	0001077771
CBPI	0000926844
TRCY	0000313337
DHIL	0000909108
RDLYF
WOWFF	0001690808
GCOM	0001031028
HMNY	0001040792
MT	0001243429
ATAAF	0000906368
WEDXF	0001108828
SYNT	0001040426
BNGLF
BFAM	0001437578
INIS	0001038277
AEHR	0001040470
SLG	0001040971
GYSLF	0001408679
MEC1	0000928576
BYCX	0001050957
ROBK	0001020477
KNDL	0001039151
SXRZF	0001433533
NTFY	0001031980
PSMT	0001041803
VTSI	0001085243
ACAS	0000817473
SOA	0001043382
DDJHF
NICK	0001000045
UGDIF
OMEX	0000798528
SIGA	0001010086
LGCUF	0001331206
EMITF	0001027662
ESLT	0001027664
SEYE	0001036292
CLGRF	0001173924
MTOR	0001113256
7262B	0000932352
PETS	0001040130
HILL	0001042783
YUM	0001041061
MBAIF	0001123870
FARO	0000917491
PLCE	0001041859
MRETF
SSFN	0001023860
GAXCQ	0000852570
MHN	0001038186
SPB.1	0001487730
RDCM	0001016838
TFRFF	0001044863
AMEN	0001037599
FCCY	0001141807
RLRN	0001030484
STRZ	0001043156
STEL	0001036070
3XOHO	0001111634
PVSW	0001042821
MFL	0001045126
NAT	0001000177
OLEPF	0001109141
ANNB	0001041429
TRAD	0001111559
HYC	0001045769
PCBK	0001084717
UEPS	0001041514
CAC	0000750686
INVE	0001036044
TRMS
PWER	0001042825
NLY	0001043219
ACMR.1	0001042809
AMB
BSAR	0001515794
NRC	0000070487
SRI	0001043337
SFRFF
RBA	0001046102
OSIS	0001039065
CHRW	0001043277
MBRG	0000914138
SAPIF	0001177650
SUUIF
CHH	0001046311
CLNH.1	0001043325
TUC	0001038280
3MNEAF	0001030219
MGRUF
IRET	0000798359
FCS	0001036960
SLHVF
CHL	0001117795
DRQ	0001042893
OEG	0001108967
IN	0001044590
SNNAF	0001160191
MBWM	0001042729
SNSGF	0001077638
REMY	0001046859
CWST	0000911177
INTI	0001042418
ABVT	0001043533
EPR	0001045450
CLBH	0001127160
LTS	0001029730
GPI	0001031203
BSMZF
CSU	0001043000
CBIS	0001024626
NOVC	0001025953
PSEM	0001001426
FTMNF
OEXFF
ECMXF	0001578010
HOMS	0001006459
ROYHF
CTIB	0001042187
YDNT	0000949874
MTD	0001037646
PACI	0001038541
MOFG	0001412665
CPFH	0000944696
RBYCF	0001057791
ECTE	0001031927
OLNCF
SAH	0001043509
SVON
MLCOF
HIT.UN
CTHR	0001015155
TSUAF	0001322771
MCCRF	0000063789
PGNX	0000835887
AFMCF	0001053143
NVDL	0001043873
CDN.
SBBX	0001028954
AMG	0001004434
ORXE	0001043914
GEOS	0001001115
RNWK	0001046327
AMCC	0000711065
BASI	0000720154
GMTCQ	0001045014
DPGYF	0001367338
AUMN	0001011509
CSBB	0000880417
ILIU	0001037649
BASCF
NANX	0000883107
ASRT	0001005201
TOTZF	0001696554
CFFI	0000913341
EVHC	0001678531
IBCA	0000927807
BB	0001070235
MHTX	0001099132
ICPBF
ROIUF	0001736289
AIII	0001011109
INGR	0001046257
HNLMF
MDTV	0001086139
BRMR	0001335190
POWI	0000833640
BRTXQ	0001505497
GNEUF
OPAY	0001045150
ANPM	0001096481
DTGF	0001049108
URI	0001067701
NMTLF	0001073238
PHLI	0001000278
AI	0001209028
VSBN	0001225874
SOYL	0001031896
QEXXF
AOGC	0001080634
EVBS	0001047170
AMIN	0001073146
NWFL	0001013272
TMOL	0001011733
OVLY	0001431567
OLBK	0001253317
BEGI	0001483646
KLIB	0001060455
KISB	0000803742
NAWL.1
LCNB	0001074902
MILLQ	0000785968
HOPE	0001128361
SLPHQ	0001096560
NJMC	0001030192
LIVE	0001045742
SAAS	0001087934
PFHO	0001138476
FCGYF
RASFQ	0001045425
HFWA	0001046025
TSBK	0001046050
LIXXF	0001671116
MPB	0000879635
SCS	0001050825
GMGLF
LDSH	0000814250
ACY	0001036848
DIA
OPOF	0000740971
PSYTF
IPPLF
RMLXD.1
DSGX	0001050140
TSBA
WPC	0001025378
FXNC	0000719402
TALN	0001047881
RMTI	0001041024
VRSN	0001014473
IESC	0001048268
CORV	0001036141
DRETF	0001472557
PRDO	0001046568
EGTYF	0001629632
WSCC	0000924095
MRCY	0001049521
PFIS	0001056943
AGFRF
CYE	0001049549
WTSHF
GPL	0001300050
ZTSTF	0001047227
ATUSF	0001109616
MDS	0001046131
3368B	0001039542
PWR	0001050915
ZAAP	0001024628
COFS	0000803164
INKS.1
MACQF	0001491773
ECBE	0001066254
NUTR	0001050007
CBAN	0000711669
CFW	0001253710
MUH.A
ABK.A
MDRRF	0001357304
0084A	0000802967
BLAB	0000827161
WENDF
WARGF
RPTZF
MUH	0001038190
QUTIF
TTRHF
CNXN	0001050377
SRDX	0000924717
XEL5	0000081018
TORZ	0001041177
FUSB	0000717806
WDR	0001052100
CIX	0001049606
MUC	0001051004
SSCFF
BDMS	0000948072
UNS1	0000100122
JST	0001053008
MRGE.1	0000944765
UBSBF
SDXMF
CCNMF	0001501190
ANH	0001047884
CAPC	0000814926
XPOI	0001048142
ASI	0000783603
CONX	0001063665
OSPN	0001044777
FNDT	0001054836
INO	0001055726
BRCM	0001054374
SMXMF	0000766504
SONO.1	0001055355
CPA.UN	0001523788
FHI	0001056288
NEPG	0001612301
NCFT	0001582616
TPB	0001290677
RENX	0000929872
BAYRY	0000790075
BZLFY	0001072397
DLAKY	0001049724
TATYY	0000753296
SSLZY	0000800861
AMCR	0001748790
ATEYY	0001158838
RELX	0000929869
AMEZY.1	0001328798
SPMYY	0001130498
ESALY	0000948406
JMHLY	0000870016
SSL	0000314590
JHX	0001159152
PSO	0000938323
LRLCY	0000882650
EONGY	0001136808
CTTAY	0000800578
FERGY	0001714179
SHCAY	0000800840
VWAGY	0000839772
KGFHY	0000801687
DEG	0000930309
NLSN	0001492633
RWEOY	0000939380
SEOAY	0001107458
CKHUY	0001637120
AIQUY	0001557334
SNY	0001121404
PUBGY	0001050952
NVS	0001114448
SNN	0000845982
ALU	0000886125
WTKWY	0000861967
AFLYY	0001110452
UPMMY	0001089642
NRIT	0001527273
TRMD.2	0001168351
SDXAY	0001169715
HMY	0001023514
MXCYY	0001013626
HGVLY	0000800630
SPPJY	0001072483
NTDOY	0000852937
VLEEY	0000922486
LOGI	0001032975
UUGRY	0001440130
CGGYY	0001037962
IPRPY	0000937293
SSEZY	0000877024
SAP	0001000184
INTHY	0001092913
NCLH	0001513761
PKX	0000889132
SPKKY	0000875809
HEINY	0001088753
VNLPY	0000851616
CX	0001076378
WMMVY	0001042347
CTORF	0000882537
FECCF	0001408423
AETUF	0001029509
ABCFF	0001284237
AATSF
AMRZF
ARFCF
AGMIF
AHBRF
CFGX	0000881590
GEMNF
TGRO	0001386018
LMDCF	0001177167
BDRGF
AMBTQ	0001047919
DTGI	0001014052
AMT	0001053507
CCZFF
ATLRF	0001028277
PAYS	0001496443
AQPVF
AHNMF
ARWJF
CYPYF
AOTVF	0001407582
ABGFF	0001072019
COSWF	0001366879
AGCCF
AUNFF.1
AVLNF	0001362898
LECFF
MMTIF	0001085921
AXANF
YOHOF	0001698671
BADFF
BSRR	0001130144
BCS.PD	0000312070
BMNTF
CMCXF
BPAX.1
BEVFF	0001048295
BCI.
BRKDF	0000870589
WEEEF	0001488469
BZZT.1	0001171264
BVTEF	0001271580
BLVKF.1
BRBS	0000842717
LFBG	0000013055
PBMLF	0001319150
BRLXF	0001490663
NNGVF
CWVLF
HNCKF	0000837187
JAMGF
KL	0001713443
JPOTD	0001061612
BRKL	0001049782
DRRSF	0001421570
GULSF
ILISF
IMAHF	0001405663
PMBJF	0001652572
CPCF	0001042728
CBEEF	0000806919
IDIFF	0001268494
NWXPF	0000831597
BALMF	0001506285
CWYUF
CLPYF
CVYPF
CANWF.	0001395229
CRXIF
CANSF.1
AOIFF	0001463514
CPSJF
HVBTF	0001720424
CHXMF.1
COGGF
CDXGF
CRPOF	0001680765
CMIG
GCRIF
WPM	0001323404
CWH.	0001096952
LGDOF.	0001075756
JGFCF
SBEZF	0001140343
MTA	0001722606
CLKFF
CLNMF	0001490145
0048A
COLM	0001050797
AJXGF
SWYDF	0001262587
XLEFF
DMIFF	0001484874
ED1	0000023632
OMCCF
LGORF	0001400438
XEPRF
SUVRF
IOGIF.
SOHFF	0001710052
QHRTF
ISEYF.1
LDIFF
CTPMF	0000899119
BRSOF
CDDRF
AVRTF
ASKDF	0001066130
ZBLFF	0000863339
FSVEF
VYGVF
NWTT	0001036148
CYDVF	0001394039
CTDH	0000922247
IFLXF
NGD	0000800166
DNLYF
APDN	0000744452
DSU	0001051003
LMCNF
PEYUF
DGCRF
DZRFF
NRIFF
DTEMF
SA	0001231346
TAOIF	0000912785
VNDKF
ECRTF	0000863681
EGPLF
LWLG	0001325964
ECU.
ELDO	0000796124
ELTP	0001053369
NANM	0001088213
EESE	0001029402
EGDFF	0001680713
ENDTF
PRPJF
ECGI.
TSKFF	0001803800
EXLLF	0001263011
MDNNF
EORXF
SDDDF
AZMTF	0001479736
EORBF	0001526966
FMBM	0000740806
FWM.
FRLIF	0001342645
FBSS	0001083643
FPPP	0000316736
ACLP	0001077800
MCAP	0000947969
FRIRF
SSEBF	0001771039
FQVLF	0001071265
FPOCF	0001177439
TXT.UN
CBWTF
TVETF
PLM	0000866028
DAYYF
LGMFD
FTMDF	0001267818
PTL.
ALDVF	0000930537
FOFN	0001040799
PVX	0001142229
FCMCQ	0000831246
TRBMF	0001406944
FRHLF
USYNF
GWRRF
ECMLF
GLVCF
EVGEF
PAOS	0000936446
GGCRF
GNBT	0001059784
CXLIF	0001626503
GGLXF	0000800523
GLMFF
GILXF	0001002366
DJIFF
HRRZF	0000899114
GLKFF
MKVNF	0001393799
NNEMF
GBKVF
GBRIF	001303363
MTYFF
GPXM	0001042784
LSANF
BAJFF	0001331092
BWMG	0001166708
CTXDF
ENGFF	0001404483
GPTRF
GCGMF	0001316098
GWMGF	0001502424
AHFCF.
TAKD	0001263872
GBO.H
GRDSF
HEG.1
EKGGF
HBC.P	0001046788
UNIGF
BIOYF
HLTOY	0001071672
0162A
RCTFF	0001099957
AVGCF	0001435578
HLFN	0001050894
HFBC	0001041550
HLKMF	0001385666
LOKCF
HYKCF
PNOPF
ICLTF	0001102706
IDYLF
IRMGF
AILQF	0001297450
SAMOF	0001753368
ITKG	0001018281
ICMTF	0001359508
ARSC	0001085069
IBTGF	0000890543
PNMLF
GRJVF	0001644540
CVVUF	0001023109
IDAS
FGOVF	0001064052
NOM.
IRDYF	0000931984
VVVFF
THM	0001134115
TLTFF	0000923883
WSMXF
CZXMF
JNRRF	0001053069
TEC.1
FSM	0001341335
CLLZF	0001312572
ICGQF
KIQ	0001161814
ESKYF	0001010559
BLKPF
AHP.
NIOBF	0001512228
KLDX	0001311605
AGGFF	0001289381
MXGIF	0001371410
AFMJF	0001713525
WSEYF	0001560603
BRYFF
PLYFF
ERL.
RGDFF	0001423122
EXK	0001277866
LEXVF
LBEFF
SMTS	0001705259
ROGFF
SNUYF	0001700211
LXRRF	0000800333
TCLVF	0001023527
MPZ.Z
MRR.
MCBC	0001053584
MCDMF
MCKZF
CCJMF
SVLC	0001275166
MJGCF
MFMNF
EMX	0001285786
MAUXF	0001351456
HFGVF	0001436375
ENAFF
MSVB	0001734875
MDY
MGHCF	0001020825
RDMKF
MNODF
MLGAF
NTWK	0001039280
MRDDF	0000942149
MMIPF	0000858157
MISN	0001129920
TYHJF	0001178428
MLYCF
EVRRF
ZMWYF	0001541054
MMPUF
MUJ	0001053988
TITUF
NOIGF
ORRMF	0001010850
CHWE	0001043222
PNCKF	0000877019
APMFF.1
CNNEF	0001465103
NGUGF
NRSRF
NKRSF	0001440499
SBWFF
NIOCF
NXX.
COGDF.1
SMDZF
NOSOF	0001474231
NATUF
NODB
HIIAF
NAK	0001164771
BYVVF	0001361617
NWYF	0001041753
NWIN	0000919864
NKOFF
APAFF	0001795534
FE1	0000073960
OILXF
SCRH	0000831489
EOXFF
UULFF.1
OR	0001627272
UUUU	0001385849
PWESF	0001690640
PISEF
KOG	0001322866
AXXDF	0001484457
VGLDF	0000865400
PCSFF
PLDLF
HBM	0001322422
PAHAF
PGC	0001050743
PES.
GGIFF
NOXGF
MRKR	0001094038
PTORF	0001597457
CMLGF
DTEYF	0001111588
PWURF.
RIOM	0001407007
ECL.H	0001217366
PMVGF	0001431055
SOQDQ	0001177470
PMX.
TRARF
JECFF.1
QTRRF	0001339688
RHWKF	0001481098
GVCM	0001398005
HOILF
SGMNF
RIOCF
RDIAF	0001095847
RTRAF	0001434023
RRDSF
RYSMF	0001027162
RUPRF
TNFG	0000884892
EWPMF
SPY
SELSF
SGSVF	0001398832
UROFF
GBV.
FOLGF
VAERF
CGAFF	0001434535
NXIFF.1
MSII	0001024022
SGRNF
PPEHF	0001130755
SHGDF
SHESF
MLKKF	0001286798
MWXRF	0001627274
LUNMF	0001377085
SCMF	0001159427
STPJF
VKIN	0001102432
SVM	0001340677
SPS.
SPVEF	0001058806
SHVLF	0001301713
TEUM	0001084384
PHXHF	0001590028
LTXFF
